"","location","date","new_cases","population","gdp_per_capita","stringency_index","individualism_index"
"5235","Ecuador","2020-09-30",1298,17888474,10581.936,51.39,8
"5236","Ecuador","2020-10-01",1537,17888474,10581.936,51.39,8
"5237","Ecuador","2020-10-02",950,17888474,10581.936,51.39,8
"5238","Ecuador","2020-10-03",817,17888474,10581.936,51.39,8
"5239","Ecuador","2020-10-04",683,17888474,10581.936,51.39,8
"5240","Ecuador","2020-10-05",305,17888474,10581.936,51.39,8
"5241","Ecuador","2020-10-06",717,17888474,10581.936,51.39,8
"5242","Ecuador","2020-10-07",1475,17888474,10581.936,51.39,8
"5243","Ecuador","2020-10-08",1514,17888474,10581.936,51.39,8
"5244","Ecuador","2020-10-09",803,17888474,10581.936,51.39,8
"5245","Ecuador","2020-10-10",980,17888474,10581.936,51.39,8
"5246","Ecuador","2020-10-11",205,17888474,10581.936,51.39,8
"5247","Ecuador","2020-10-12",282,17888474,10581.936,51.39,8
"5248","Ecuador","2020-10-13",856,17888474,10581.936,51.39,8
"5249","Ecuador","2020-10-14",912,17888474,10581.936,51.39,8
"5250","Ecuador","2020-10-15",1277,17888474,10581.936,51.39,8
"5251","Ecuador","2020-10-16",1299,17888474,10581.936,51.39,8
"5252","Ecuador","2020-10-17",763,17888474,10581.936,52.78,8
"5253","Ecuador","2020-10-18",867,17888474,10581.936,52.78,8
"5254","Ecuador","2020-10-19",134,17888474,10581.936,52.78,8
"5255","Ecuador","2020-10-20",692,17888474,10581.936,52.78,8
"5256","Ecuador","2020-10-21",1510,17888474,10581.936,52.78,8
"5257","Ecuador","2020-10-22",826,17888474,10581.936,52.78,8
"5258","Ecuador","2020-10-23",1819,17888474,10581.936,52.78,8
"5259","Ecuador","2020-10-24",1344,17888474,10581.936,52.78,8
"5260","Ecuador","2020-10-25",2021,17888474,10581.936,52.78,8
"5261","Ecuador","2020-10-26",543,17888474,10581.936,52.78,8
"5262","Ecuador","2020-10-27",1014,17888474,10581.936,52.78,8
"5263","Ecuador","2020-10-28",1716,17888474,10581.936,52.78,8
"5264","Ecuador","2020-10-29",1394,17888474,10581.936,52.78,8
"5265","Ecuador","2020-10-30",845,17888474,10581.936,52.78,8
"5266","Ecuador","2020-10-31",1045,17888474,10581.936,52.78,8
"5267","Ecuador","2020-11-01",1002,17888474,10581.936,52.78,8
"5268","Ecuador","2020-11-02",368,17888474,10581.936,52.78,8
"5269","Ecuador","2020-11-03",548,17888474,10581.936,52.78,8
"5270","Ecuador","2020-11-04",1323,17888474,10581.936,52.78,8
"5271","Ecuador","2020-11-05",350,17888474,10581.936,52.78,8
"5272","Ecuador","2020-11-06",725,17888474,10581.936,52.78,8
"5273","Ecuador","2020-11-07",978,17888474,10581.936,52.78,8
"5274","Ecuador","2020-11-08",1421,17888474,10581.936,52.78,8
"5275","Ecuador","2020-11-09",362,17888474,10581.936,52.78,8
"5276","Ecuador","2020-11-10",442,17888474,10581.936,52.78,8
"5277","Ecuador","2020-11-11",919,17888474,10581.936,52.78,8
"5278","Ecuador","2020-11-12",883,17888474,10581.936,52.78,8
"5279","Ecuador","2020-11-13",1161,17888474,10581.936,52.78,8
"5280","Ecuador","2020-11-14",953,17888474,10581.936,52.78,8
"5281","Ecuador","2020-11-15",668,17888474,10581.936,52.78,8
"5282","Ecuador","2020-11-16",381,17888474,10581.936,52.78,8
"5283","Ecuador","2020-11-17",428,17888474,10581.936,52.78,8
"5284","Ecuador","2020-11-18",1146,17888474,10581.936,52.78,8
"5285","Ecuador","2020-11-19",996,17888474,10581.936,52.78,8
"5286","Ecuador","2020-11-20",594,17888474,10581.936,52.78,8
"5287","Ecuador","2020-11-21",1036,17888474,10581.936,52.78,8
"5288","Ecuador","2020-11-22",767,17888474,10581.936,52.78,8
"5289","Ecuador","2020-11-23",301,17888474,10581.936,52.78,8
"5290","Ecuador","2020-11-24",492,17888474,10581.936,52.78,8
"5291","Ecuador","2020-11-25",794,17888474,10581.936,52.78,8
"5292","Ecuador","2020-11-26",908,17888474,10581.936,52.78,8
"5293","Ecuador","2020-11-27",1396,17888474,10581.936,52.78,8
"5294","Ecuador","2020-11-28",1375,17888474,10581.936,52.78,8
"5295","Ecuador","2020-11-29",1208,17888474,10581.936,52.78,8
"5296","Ecuador","2020-11-30",568,17888474,10581.936,52.78,8
"5297","Ecuador","2020-12-01",988,17888474,10581.936,55.56,8
"5298","Ecuador","2020-12-02",1203,17888474,10581.936,55.56,8
"5299","Ecuador","2020-12-03",1008,17888474,10581.936,55.56,8
"5300","Ecuador","2020-12-04",598,17888474,10581.936,55.56,8
"5301","Ecuador","2020-12-05",909,17888474,10581.936,55.56,8
"5302","Ecuador","2020-12-06",607,17888474,10581.936,55.56,8
"5303","Ecuador","2020-12-07",246,17888474,10581.936,55.56,8
"5304","Ecuador","2020-12-08",508,17888474,10581.936,55.56,8
"5305","Ecuador","2020-12-09",476,17888474,10581.936,55.56,8
"5306","Ecuador","2020-12-10",1151,17888474,10581.936,55.56,8
"5307","Ecuador","2020-12-11",386,17888474,10581.936,55.56,8
"5308","Ecuador","2020-12-12",759,17888474,10581.936,55.56,8
"5309","Ecuador","2020-12-13",586,17888474,10581.936,55.56,8
"5310","Ecuador","2020-12-14",70,17888474,10581.936,55.56,8
"5311","Ecuador","2020-12-15",176,17888474,10581.936,55.56,8
"5312","Ecuador","2020-12-16",1105,17888474,10581.936,55.56,8
"5313","Ecuador","2020-12-17",788,17888474,10581.936,55.56,8
"5314","Ecuador","2020-12-18",754,17888474,10581.936,55.56,8
"5315","Ecuador","2020-12-19",917,17888474,10581.936,52.78,8
"5316","Ecuador","2020-12-20",337,17888474,10581.936,52.78,8
"5317","Ecuador","2020-12-21",72,17888474,10581.936,71.3,8
"5318","Ecuador","2020-12-22",35,17888474,10581.936,71.3,8
"5319","Ecuador","2020-12-23",720,17888474,10581.936,73.15,8
"5320","Ecuador","2020-12-24",926,17888474,10581.936,73.15,8
"5321","Ecuador","2020-12-25",818,17888474,10581.936,73.15,8
"5322","Ecuador","2020-12-26",446,17888474,10581.936,73.15,8
"5323","Ecuador","2020-12-27",81,17888474,10581.936,73.15,8
"5324","Ecuador","2020-12-28",403,17888474,10581.936,73.15,8
"5325","Ecuador","2020-12-29",568,17888474,10581.936,73.15,8
"5326","Ecuador","2020-12-30",1186,17888474,10581.936,73.15,8
"5327","Ecuador","2020-12-31",1000,17888474,10581.936,73.15,8
"5328","Ecuador","2021-01-01",866,17888474,10581.936,73.15,8
"5329","Ecuador","2021-01-02",1135,17888474,10581.936,73.15,8
"5330","Ecuador","2021-01-03",101,17888474,10581.936,73.15,8
"5331","Ecuador","2021-01-04",466,17888474,10581.936,69.44,8
"5332","Ecuador","2021-01-05",1003,17888474,10581.936,69.44,8
"5333","Ecuador","2021-01-06",1294,17888474,10581.936,69.44,8
"5334","Ecuador","2021-01-07",1008,17888474,10581.936,69.44,8
"5335","Ecuador","2021-01-08",763,17888474,10581.936,69.44,8
"5336","Ecuador","2021-01-09",1201,17888474,10581.936,69.44,8
"5337","Ecuador","2021-01-10",721,17888474,10581.936,69.44,8
"5338","Ecuador","2021-01-11",436,17888474,10581.936,69.44,8
"5339","Ecuador","2021-01-12",1061,17888474,10581.936,69.44,8
"5340","Ecuador","2021-01-13",1748,17888474,10581.936,69.44,8
"5341","Ecuador","2021-01-14",1687,17888474,10581.936,69.44,8
"5342","Ecuador","2021-01-15",864,17888474,10581.936,69.44,8
"5343","Ecuador","2021-01-16",3942,17888474,10581.936,69.44,8
"5344","Ecuador","2021-01-17",674,17888474,10581.936,69.44,8
"5345","Ecuador","2021-01-18",162,17888474,10581.936,69.44,8
"5346","Ecuador","2021-01-19",924,17888474,10581.936,69.44,8
"5347","Ecuador","2021-01-20",1747,17888474,10581.936,69.44,8
"5348","Ecuador","2021-01-21",1874,17888474,10581.936,69.44,8
"5349","Ecuador","2021-01-22",969,17888474,10581.936,69.44,8
"5350","Ecuador","2021-01-23",1074,17888474,10581.936,69.44,8
"5351","Ecuador","2021-01-24",3060,17888474,10581.936,69.44,8
"5352","Ecuador","2021-01-25",275,17888474,10581.936,69.44,8
"5353","Ecuador","2021-01-26",579,17888474,10581.936,69.44,8
"5354","Ecuador","2021-01-27",1389,17888474,10581.936,69.44,8
"5355","Ecuador","2021-01-28",2465,17888474,10581.936,69.44,8
"5356","Ecuador","2021-01-29",687,17888474,10581.936,69.44,8
"5357","Ecuador","2021-01-30",3092,17888474,10581.936,69.44,8
"5358","Ecuador","2021-01-31",1049,17888474,10581.936,69.44,8
"5359","Ecuador","2021-02-01",158,17888474,10581.936,69.44,8
"5360","Ecuador","2021-02-02",293,17888474,10581.936,69.44,8
"5361","Ecuador","2021-02-03",1111,17888474,10581.936,69.44,8
"5362","Ecuador","2021-02-04",949,17888474,10581.936,69.44,8
"5363","Ecuador","2021-02-05",2073,17888474,10581.936,69.44,8
"5364","Ecuador","2021-02-06",1703,17888474,10581.936,69.44,8
"5365","Ecuador","2021-02-07",1167,17888474,10581.936,69.44,8
"5366","Ecuador","2021-02-08",325,17888474,10581.936,69.44,8
"5367","Ecuador","2021-02-09",1176,17888474,10581.936,69.44,8
"5368","Ecuador","2021-02-10",293,17888474,10581.936,69.44,8
"5369","Ecuador","2021-02-11",2137,17888474,10581.936,69.44,8
"5370","Ecuador","2021-02-12",1304,17888474,10581.936,69.44,8
"5371","Ecuador","2021-02-13",2010,17888474,10581.936,69.44,8
"5372","Ecuador","2021-02-14",1696,17888474,10581.936,69.44,8
"5373","Ecuador","2021-02-15",478,17888474,10581.936,69.44,8
"5374","Ecuador","2021-02-16",372,17888474,10581.936,69.44,8
"5375","Ecuador","2021-02-17",146,17888474,10581.936,69.44,8
"5376","Ecuador","2021-02-18",1641,17888474,10581.936,69.44,8
"5377","Ecuador","2021-02-19",1416,17888474,10581.936,69.44,8
"5378","Ecuador","2021-02-20",1821,17888474,10581.936,69.44,8
"5379","Ecuador","2021-02-21",1576,17888474,10581.936,69.44,8
"5380","Ecuador","2021-02-22",295,17888474,10581.936,67.59,8
"5381","Ecuador","2021-02-23",812,17888474,10581.936,67.59,8
"5382","Ecuador","2021-02-24",2999,17888474,10581.936,67.59,8
"5383","Ecuador","2021-02-25",2390,17888474,10581.936,67.59,8
"5384","Ecuador","2021-02-26",1430,17888474,10581.936,67.59,8
"5385","Ecuador","2021-02-27",1748,17888474,10581.936,67.59,8
"5386","Ecuador","2021-02-28",1808,17888474,10581.936,63.89,8
"5387","Ecuador","2021-03-01",212,17888474,10581.936,63.89,8
"5388","Ecuador","2021-03-02",358,17888474,10581.936,63.89,8
"5389","Ecuador","2021-03-03",2747,17888474,10581.936,63.89,8
"5390","Ecuador","2021-03-04",263,17888474,10581.936,63.89,8
"5391","Ecuador","2021-03-05",1335,17888474,10581.936,63.89,8
"5392","Ecuador","2021-03-06",1873,17888474,10581.936,63.89,8
"5393","Ecuador","2021-03-07",1560,17888474,10581.936,63.89,8
"5394","Ecuador","2021-03-08",115,17888474,10581.936,63.89,8
"5395","Ecuador","2021-03-09",496,17888474,10581.936,59.26,8
"5396","Ecuador","2021-03-10",1727,17888474,10581.936,59.26,8
"5397","Ecuador","2021-03-11",1116,17888474,10581.936,59.26,8
"5398","Ecuador","2021-03-12",1259,17888474,10581.936,59.26,8
"5399","Ecuador","2021-03-13",1450,17888474,10581.936,59.26,8
"5400","Ecuador","2021-03-14",1555,17888474,10581.936,59.26,8
"5401","Ecuador","2021-03-15",277,17888474,10581.936,59.26,8
"5402","Ecuador","2021-03-16",356,17888474,10581.936,59.26,8
"5403","Ecuador","2021-03-17",2744,17888474,10581.936,59.26,8
"5404","Ecuador","2021-03-18",1831,17888474,10581.936,59.26,8
"5405","Ecuador","2021-03-19",2214,17888474,10581.936,59.26,8
"5406","Ecuador","2021-03-20",1225,17888474,10581.936,59.26,8
"5407","Ecuador","2021-03-21",1730,17888474,10581.936,59.26,8
"5408","Ecuador","2021-03-22",253,17888474,10581.936,57.41,8
"5409","Ecuador","2021-03-23",719,17888474,10581.936,57.41,8
"5410","Ecuador","2021-03-24",3237,17888474,10581.936,57.41,8
"5411","Ecuador","2021-03-25",1849,17888474,10581.936,57.41,8
"5412","Ecuador","2021-03-26",2795,17888474,10581.936,57.41,8
"5413","Ecuador","2021-03-27",1248,17888474,10581.936,57.41,8
"5414","Ecuador","2021-03-28",1783,17888474,10581.936,57.41,8
"5415","Ecuador","2021-03-29",642,17888474,10581.936,57.41,8
"5416","Ecuador","2021-03-30",2201,17888474,10581.936,57.41,8
"5417","Ecuador","2021-03-31",1430,17888474,10581.936,57.41,8
"5418","Ecuador","2021-04-01",1633,17888474,10581.936,65.28,8
"5419","Ecuador","2021-04-02",1650,17888474,10581.936,65.28,8
"5420","Ecuador","2021-04-03",1137,17888474,10581.936,65.28,8
"5421","Ecuador","2021-04-04",2506,17888474,10581.936,65.28,8
"5422","Ecuador","2021-04-05",1096,17888474,10581.936,65.28,8
"5423","Ecuador","2021-04-06",925,17888474,10581.936,65.28,8
"5424","Ecuador","2021-04-07",1902,17888474,10581.936,65.28,8
"5425","Ecuador","2021-04-08",2015,17888474,10581.936,65.28,8
"5426","Ecuador","2021-04-09",1059,17888474,10581.936,65.28,8
"5427","Ecuador","2021-04-10",2199,17888474,10581.936,65.28,8
"5428","Ecuador","2021-04-11",1940,17888474,10581.936,65.28,8
"5429","Ecuador","2021-04-12",253,17888474,10581.936,65.28,8
"5430","Ecuador","2021-04-13",519,17888474,10581.936,65.28,8
"5431","Ecuador","2021-04-14",2950,17888474,10581.936,65.28,8
"5432","Ecuador","2021-04-15",4892,17888474,10581.936,65.28,8
"5433","Ecuador","2021-04-16",533,17888474,10581.936,65.28,8
"5434","Ecuador","2021-04-17",2193,17888474,10581.936,65.28,8
"5435","Ecuador","2021-04-18",2389,17888474,10581.936,65.28,8
"5436","Ecuador","2021-04-19",17,17888474,10581.936,65.28,8
"5437","Ecuador","2021-04-20",591,17888474,10581.936,65.28,8
"5438","Ecuador","2021-04-21",1689,17888474,10581.936,65.28,8
"5439","Ecuador","2021-04-22",2550,17888474,10581.936,65.28,8
"5440","Ecuador","2021-04-23",5913,17888474,10581.936,75.46,8
"5441","Ecuador","2021-04-24",1448,17888474,10581.936,75.46,8
"5442","Ecuador","2021-04-25",608,17888474,10581.936,75.46,8
"5443","Ecuador","2021-04-26",1413,17888474,10581.936,75.46,8
"5444","Ecuador","2021-04-27",554,17888474,10581.936,75.46,8
"5445","Ecuador","2021-04-28",2333,17888474,10581.936,75.46,8
"5446","Ecuador","2021-04-29",3027,17888474,10581.936,75.46,8
"5447","Ecuador","2021-04-30",1173,17888474,10581.936,75.46,8
"5448","Ecuador","2021-05-01",2727,17888474,10581.936,75.46,8
"5449","Ecuador","2021-05-02",2710,17888474,10581.936,75.46,8
"5450","Ecuador","2021-05-03",747,17888474,10581.936,75.46,8
"5451","Ecuador","2021-05-04",3196,17888474,10581.936,75.46,8
"5452","Ecuador","2021-05-05",1806,17888474,10581.936,75.46,8
"5453","Ecuador","2021-05-06",2279,17888474,10581.936,75.46,8
"5454","Ecuador","2021-05-07",1561,17888474,10581.936,75.46,8
"5455","Ecuador","2021-05-08",2033,17888474,10581.936,75.46,8
"5456","Ecuador","2021-05-09",1375,17888474,10581.936,75.46,8
"5457","Ecuador","2021-05-10",1764,17888474,10581.936,75.46,8
"5458","Ecuador","2021-05-11",535,17888474,10581.936,75.46,8
"5459","Ecuador","2021-05-12",2037,17888474,10581.936,75.46,8
"5460","Ecuador","2021-05-13",1151,17888474,10581.936,75.46,8
"5461","Ecuador","2021-05-14",1219,17888474,10581.936,75.46,8
"5462","Ecuador","2021-05-15",2518,17888474,10581.936,75.46,8
"5463","Ecuador","2021-05-16",609,17888474,10581.936,75.46,8
"5464","Ecuador","2021-05-17",741,17888474,10581.936,75.46,8
"5465","Ecuador","2021-05-18",596,17888474,10581.936,75.46,8
"5466","Ecuador","2021-05-19",1441,17888474,10581.936,75.46,8
"5467","Ecuador","2021-05-20",2348,17888474,10581.936,75.46,8
"5468","Ecuador","2021-05-21",1366,17888474,10581.936,76.85,8
"5469","Ecuador","2021-05-22",1219,17888474,10581.936,76.85,8
"5470","Ecuador","2021-05-23",1011,17888474,10581.936,76.85,8
"5471","Ecuador","2021-05-24",347,17888474,10581.936,76.85,8
"5472","Ecuador","2021-05-25",969,17888474,10581.936,76.85,8
"5473","Ecuador","2021-05-26",1064,17888474,10581.936,60.19,8
"5474","Ecuador","2021-05-27",1098,17888474,10581.936,60.19,8
"5475","Ecuador","2021-05-28",836,17888474,10581.936,60.19,8
"5476","Ecuador","2021-05-29",1576,17888474,10581.936,60.19,8
"5477","Ecuador","2021-05-30",1100,17888474,10581.936,60.19,8
"5478","Ecuador","2021-05-31",196,17888474,10581.936,60.19,8
"5479","Ecuador","2021-06-01",1653,17888474,10581.936,60.19,8
"5480","Ecuador","2021-06-02",1175,17888474,10581.936,60.19,8
"5481","Ecuador","2021-06-03",952,17888474,10581.936,60.19,8
"5482","Ecuador","2021-06-04",922,17888474,10581.936,60.19,8
"5483","Ecuador","2021-06-05",690,17888474,10581.936,60.19,8
"5484","Ecuador","2021-06-06",924,17888474,10581.936,60.19,8
"5485","Ecuador","2021-06-07",386,17888474,10581.936,60.19,8
"5486","Ecuador","2021-06-08",246,17888474,10581.936,60.19,8
"5487","Ecuador","2021-06-09",885,17888474,10581.936,60.19,8
"5488","Ecuador","2021-06-10",2153,17888474,10581.936,60.19,8
"5489","Ecuador","2021-06-11",1098,17888474,10581.936,60.19,8
"5490","Ecuador","2021-06-12",987,17888474,10581.936,60.19,8
"5491","Ecuador","2021-06-13",826,17888474,10581.936,60.19,8
"5492","Ecuador","2021-06-14",205,17888474,10581.936,60.19,8
"5493","Ecuador","2021-06-15",235,17888474,10581.936,60.19,8
"5494","Ecuador","2021-06-16",1806,17888474,10581.936,60.19,8
"5495","Ecuador","2021-06-17",1161,17888474,10581.936,60.19,8
"5496","Ecuador","2021-06-18",2054,17888474,10581.936,60.19,8
"5497","Ecuador","2021-06-19",1191,17888474,10581.936,60.19,8
"5498","Ecuador","2021-06-20",855,17888474,10581.936,60.19,8
"5499","Ecuador","2021-06-21",192,17888474,10581.936,60.19,8
"5500","Ecuador","2021-06-22",543,17888474,10581.936,60.19,8
"5501","Ecuador","2021-06-23",1931,17888474,10581.936,60.19,8
"5502","Ecuador","2021-06-24",376,17888474,10581.936,60.19,8
"5503","Ecuador","2021-06-25",2751,17888474,10581.936,60.19,8
"5504","Ecuador","2021-06-26",1131,17888474,10581.936,55.56,8
"5505","Ecuador","2021-06-27",971,17888474,10581.936,55.56,8
"5506","Ecuador","2021-06-28",1407,17888474,10581.936,55.56,8
"5507","Ecuador","2021-06-29",1746,17888474,10581.936,55.56,8
"5508","Ecuador","2021-06-30",1015,17888474,10581.936,55.56,8
"5509","Ecuador","2021-07-01",1034,17888474,10581.936,58.33,8
"5510","Ecuador","2021-07-02",1619,17888474,10581.936,58.33,8
"5511","Ecuador","2021-07-03",985,17888474,10581.936,58.33,8
"5512","Ecuador","2021-07-05",507,17888474,10581.936,58.33,8
"5513","Ecuador","2021-07-06",1302,17888474,10581.936,58.33,8
"5514","Ecuador","2021-07-07",1078,17888474,10581.936,58.33,8
"5515","Ecuador","2021-07-08",849,17888474,10581.936,58.33,8
"5516","Ecuador","2021-07-09",1195,17888474,10581.936,58.33,8
"5517","Ecuador","2021-07-10",903,17888474,10581.936,58.33,8
"5518","Ecuador","2021-07-11",370,17888474,10581.936,58.33,8
"5519","Ecuador","2021-07-12",68,17888474,10581.936,62.04,8
"5520","Ecuador","2021-07-13",2468,17888474,10581.936,62.04,8
"5521","Ecuador","2021-07-14",875,17888474,10581.936,62.04,8
"5522","Ecuador","2021-07-15",965,17888474,10581.936,62.04,8
"5523","Ecuador","2021-07-16",925,17888474,10581.936,62.04,8
"5524","Ecuador","2021-07-17",1568,17888474,10581.936,62.04,8
"5525","Ecuador","2021-07-18",850,17888474,10581.936,62.04,8
"5526","Ecuador","2021-07-19",247,17888474,10581.936,62.04,8
"5527","Ecuador","2021-07-20",1634,17888474,10581.936,62.04,8
"5528","Ecuador","2021-07-21",669,17888474,10581.936,62.04,8
"5529","Ecuador","2021-07-22",1169,17888474,10581.936,62.04,8
"5530","Ecuador","2021-07-23",936,17888474,10581.936,62.04,8
"5531","Ecuador","2021-07-29",4953,17888474,10581.936,62.04,8
"5532","Ecuador","2021-07-30",871,17888474,10581.936,62.04,8
"5533","Ecuador","2021-07-31",828,17888474,10581.936,62.04,8
"5534","Ecuador","2021-08-01",226,17888474,10581.936,62.04,8
"5535","Ecuador","2021-08-03",104,17888474,10581.936,60.19,8
"5536","Ecuador","2021-08-04",1387,17888474,10581.936,60.19,8
"5537","Ecuador","2021-08-05",1267,17888474,10581.936,60.19,8
"5538","Ecuador","2021-08-06",829,17888474,10581.936,60.19,8
"5539","Ecuador","2021-08-08",646,17888474,10581.936,60.19,8
"5540","Ecuador","2021-08-12",1936,17888474,10581.936,60.19,8
"5541","Ecuador","2021-08-19",1348,17888474,10581.936,65.74,8
"5542","Ecuador","2021-08-23",3613,17888474,10581.936,65.74,8
"5543","Ecuador","2021-08-24",468,17888474,10581.936,65.74,8
"5544","Ecuador","2021-08-25",435,17888474,10581.936,65.74,8
"5545","Ecuador","2021-08-26",453,17888474,10581.936,65.74,8
"5546","Ecuador","2021-08-28",965,17888474,10581.936,65.74,8
"5547","Ecuador","2021-08-29",91,17888474,10581.936,65.74,8
"5548","Ecuador","2021-08-30",61,17888474,10581.936,65.74,8
"5549","Ecuador","2021-09-02",945,17888474,10581.936,65.74,8
"5550","Ecuador","2021-09-05",1621,17888474,10581.936,65.74,8
"5551","Ecuador","2021-09-06",116,17888474,10581.936,65.74,8
"5552","Ecuador","2021-09-15",350,17888474,10581.936,65.74,8
"5553","Ecuador","2021-09-16",232,17888474,10581.936,65.74,8
"5554","Ecuador","2021-09-19",1143,17888474,10581.936,65.74,8
"5555","Ecuador","2021-09-20",17,17888474,10581.936,65.74,8
"5556","Egypt","2020-02-14",1,104258327,10550.206,0,38
"5557","Egypt","2020-03-01",1,104258327,10550.206,0,38
"5558","Egypt","2020-03-05",1,104258327,10550.206,0,38
"5559","Egypt","2020-03-06",12,104258327,10550.206,0,38
"5560","Egypt","2020-03-08",34,104258327,10550.206,0,38
"5561","Egypt","2020-03-09",6,104258327,10550.206,0,38
"5562","Egypt","2020-03-10",4,104258327,10550.206,0,38
"5563","Egypt","2020-03-11",1,104258327,10550.206,0,38
"5564","Egypt","2020-03-12",7,104258327,10550.206,0,38
"5565","Egypt","2020-03-13",13,104258327,10550.206,0,38
"5566","Egypt","2020-03-14",29,104258327,10550.206,0,38
"5567","Egypt","2020-03-15",1,104258327,10550.206,11.11,38
"5568","Egypt","2020-03-16",40,104258327,10550.206,18.52,38
"5569","Egypt","2020-03-17",46,104258327,10550.206,18.52,38
"5570","Egypt","2020-03-19",60,104258327,10550.206,29.63,38
"5571","Egypt","2020-03-20",29,104258327,10550.206,29.63,38
"5572","Egypt","2020-03-21",9,104258327,10550.206,40.74,38
"5573","Egypt","2020-03-22",33,104258327,10550.206,40.74,38
"5574","Egypt","2020-03-23",39,104258327,10550.206,40.74,38
"5575","Egypt","2020-03-24",36,104258327,10550.206,51.85,38
"5576","Egypt","2020-03-25",54,104258327,10550.206,84.26,38
"5577","Egypt","2020-03-26",39,104258327,10550.206,84.26,38
"5578","Egypt","2020-03-27",41,104258327,10550.206,84.26,38
"5579","Egypt","2020-03-28",40,104258327,10550.206,84.26,38
"5580","Egypt","2020-03-29",33,104258327,10550.206,84.26,38
"5581","Egypt","2020-03-30",47,104258327,10550.206,84.26,38
"5582","Egypt","2020-03-31",54,104258327,10550.206,84.26,38
"5583","Egypt","2020-04-01",69,104258327,10550.206,84.26,38
"5584","Egypt","2020-04-02",86,104258327,10550.206,84.26,38
"5585","Egypt","2020-04-03",120,104258327,10550.206,84.26,38
"5586","Egypt","2020-04-04",85,104258327,10550.206,84.26,38
"5587","Egypt","2020-04-05",103,104258327,10550.206,84.26,38
"5588","Egypt","2020-04-06",149,104258327,10550.206,84.26,38
"5589","Egypt","2020-04-07",128,104258327,10550.206,84.26,38
"5590","Egypt","2020-04-08",110,104258327,10550.206,84.26,38
"5591","Egypt","2020-04-09",139,104258327,10550.206,84.26,38
"5592","Egypt","2020-04-10",95,104258327,10550.206,84.26,38
"5593","Egypt","2020-04-11",145,104258327,10550.206,84.26,38
"5594","Egypt","2020-04-12",126,104258327,10550.206,84.26,38
"5595","Egypt","2020-04-13",125,104258327,10550.206,84.26,38
"5596","Egypt","2020-04-14",160,104258327,10550.206,84.26,38
"5597","Egypt","2020-04-15",155,104258327,10550.206,84.26,38
"5598","Egypt","2020-04-16",168,104258327,10550.206,84.26,38
"5599","Egypt","2020-04-17",171,104258327,10550.206,84.26,38
"5600","Egypt","2020-04-18",188,104258327,10550.206,84.26,38
"5601","Egypt","2020-04-19",112,104258327,10550.206,84.26,38
"5602","Egypt","2020-04-20",189,104258327,10550.206,84.26,38
"5603","Egypt","2020-04-21",157,104258327,10550.206,84.26,38
"5604","Egypt","2020-04-22",169,104258327,10550.206,84.26,38
"5605","Egypt","2020-04-23",232,104258327,10550.206,84.26,38
"5606","Egypt","2020-04-24",201,104258327,10550.206,84.26,38
"5607","Egypt","2020-04-25",227,104258327,10550.206,84.26,38
"5608","Egypt","2020-04-26",215,104258327,10550.206,84.26,38
"5609","Egypt","2020-04-27",248,104258327,10550.206,84.26,38
"5610","Egypt","2020-04-28",260,104258327,10550.206,84.26,38
"5611","Egypt","2020-04-29",226,104258327,10550.206,84.26,38
"5612","Egypt","2020-04-30",269,104258327,10550.206,84.26,38
"5613","Egypt","2020-05-01",358,104258327,10550.206,84.26,38
"5614","Egypt","2020-05-02",298,104258327,10550.206,84.26,38
"5615","Egypt","2020-05-03",272,104258327,10550.206,84.26,38
"5616","Egypt","2020-05-04",348,104258327,10550.206,84.26,38
"5617","Egypt","2020-05-05",388,104258327,10550.206,84.26,38
"5618","Egypt","2020-05-06",387,104258327,10550.206,84.26,38
"5619","Egypt","2020-05-07",393,104258327,10550.206,84.26,38
"5620","Egypt","2020-05-08",495,104258327,10550.206,84.26,38
"5621","Egypt","2020-05-09",488,104258327,10550.206,84.26,38
"5622","Egypt","2020-05-10",436,104258327,10550.206,84.26,38
"5623","Egypt","2020-05-11",346,104258327,10550.206,84.26,38
"5624","Egypt","2020-05-12",347,104258327,10550.206,84.26,38
"5625","Egypt","2020-05-13",338,104258327,10550.206,84.26,38
"5626","Egypt","2020-05-14",398,104258327,10550.206,84.26,38
"5627","Egypt","2020-05-15",399,104258327,10550.206,84.26,38
"5628","Egypt","2020-05-16",491,104258327,10550.206,84.26,38
"5629","Egypt","2020-05-17",510,104258327,10550.206,84.26,38
"5630","Egypt","2020-05-18",535,104258327,10550.206,84.26,38
"5631","Egypt","2020-05-19",720,104258327,10550.206,84.26,38
"5632","Egypt","2020-05-20",745,104258327,10550.206,84.26,38
"5633","Egypt","2020-05-21",774,104258327,10550.206,84.26,38
"5634","Egypt","2020-05-22",783,104258327,10550.206,84.26,38
"5635","Egypt","2020-05-23",727,104258327,10550.206,84.26,38
"5636","Egypt","2020-05-24",752,104258327,10550.206,87.96,38
"5637","Egypt","2020-05-25",702,104258327,10550.206,87.96,38
"5638","Egypt","2020-05-26",789,104258327,10550.206,87.96,38
"5639","Egypt","2020-05-27",910,104258327,10550.206,87.96,38
"5640","Egypt","2020-05-28",1127,104258327,10550.206,87.96,38
"5641","Egypt","2020-05-29",1289,104258327,10550.206,84.26,38
"5642","Egypt","2020-05-30",1367,104258327,10550.206,84.26,38
"5643","Egypt","2020-05-31",1536,104258327,10550.206,84.26,38
